,코드,요양기관소재지구분,환자수,총사용량,진료금액,년도
2,M6596,계,124,132,"76,986",2011년
3,M6596,서울,79,83,"48,652",2011년
4,M6596,부산,2,2,"1,187",2011년
5,M6596,인천,1,1,593,2011년
6,M6596,대구,3,3,"1,780",2011년
7,M6596,광주,1,1,593,2011년
8,M6596,대전,1,1,593,2011년
9,M6596,울산,1,2,856,2011년
10,M6596,경기,21,23,"13,033",2011년
11,M6596,강원,-,-,-,2011년
12,M6596,충남,-,-,-,2011년
13,M6596,경남,14,15,"8,558",2011년
14,M6596,제주,1,2,"1,141",2011년
15,M6596,세종,-,-,-,2011년
2,M6596,계,140,158,"105,092",2012년
3,M6596,서울,95,102,"68,656",2012년
4,M6596,부산,1,1,593,2012년
5,M6596,인천,-,-,-,2012년
6,M6596,대구,2,2,"1,372",2012년
7,M6596,광주,2,2,"1,372",2012년
8,M6596,대전,2,2,923,2012년
9,M6596,울산,-,-,-,2012년
10,M6596,경기,26,34,"22,373",2012년
11,M6596,강원,-,-,-,2012년
12,M6596,충남,-,-,-,2012년
13,M6596,경남,13,15,"9,803",2012년
14,M6596,제주,-,-,-,2012년
15,M6596,세종,-,-,-,2012년
2,M6596,계,165,170,"117,146",2013년
3,M6596,서울,84,84,"58,623",2013년
4,M6596,부산,2,2,"1,403",2013년
5,M6596,인천,-,-,-,2013년
6,M6596,대구,5,5,"3,507",2013년
7,M6596,광주,-,-,-,2013년
8,M6596,대전,2,2,"1,403",2013년
9,M6596,울산,-,-,-,2013년
10,M6596,경기,58,62,"42,168",2013년
11,M6596,강원,-,-,-,2013년
12,M6596,충남,-,-,-,2013년
13,M6596,경남,14,15,"10,042",2013년
14,M6596,제주,-,-,-,2013년
15,M6596,세종,-,-,-,2013년
2,M6596,계,166,188,"147,656",2014년
3,M6596,서울,73,77,"63,484",2014년
4,M6596,부산,1,1,895,2014년
5,M6596,인천,-,-,-,2014년
6,M6596,대구,9,9,"6,954",2014년
7,M6596,광주,-,-,-,2014년
8,M6596,대전,-,-,-,2014년
9,M6596,울산,-,-,-,2014년
10,M6596,경기,66,81,"61,465",2014년
11,M6596,강원,-,-,-,2014년
12,M6596,충남,-,-,-,2014년
13,M6596,경남,18,20,"14,859",2014년
14,M6596,제주,-,-,-,2014년
15,M6596,세종,-,-,-,2014년
2,M6596,계,162,176,"191,438",2015년
3,M6596,서울,69,73,"81,106",2015년
4,M6596,부산,3,3,"3,278",2015년
5,M6596,인천,-,-,-,2015년
6,M6596,대구,5,6,"7,102",2015년
7,M6596,광주,1,1,"1,184",2015년
8,M6596,대전,1,1,875,2015년
9,M6596,울산,-,-,-,2015년
10,M6596,경기,53,60,"60,204",2015년
11,M6596,강원,-,-,-,2015년
12,M6596,충남,-,-,-,2015년
13,M6596,경남,31,33,"37,690",2015년
14,M6596,제주,-,-,-,2015년
15,M6596,세종,-,-,-,2015년
2,M6596,계,168,220,"230,504",2016년
3,M6596,서울,90,127,"127,705",2016년
4,M6596,부산,1,1,701,2016년
5,M6596,인천,-,-,-,2016년
6,M6596,대구,-,-,-,2016년
7,M6596,광주,1,1,923,2016년
8,M6596,대전,2,2,"2,678",2016년
9,M6596,울산,-,-,-,2016년
10,M6596,경기,46,59,"63,513",2016년
11,M6596,강원,-,-,-,2016년
12,M6596,충남,-,-,-,2016년
13,M6596,경남,29,31,"34,983",2016년
14,M6596,제주,-,-,-,2016년
15,M6596,세종,-,-,-,2016년
2,M6596,계,166,249,"261,071",2017년
3,M6596,서울,104,170,"171,697",2017년
4,M6596,부산,6,15,"13,716",2017년
5,M6596,인천,-,-,-,2017년
6,M6596,대구,1,1,"1,505",2017년
7,M6596,광주,-,-,-,2017년
8,M6596,대전,1,1,"1,505",2017년
9,M6596,울산,-,-,-,2017년
10,M6596,경기,31,38,"43,716",2017년
11,M6596,강원,-,-,-,2017년
12,M6596,충남,-,-,-,2017년
13,M6596,경남,23,24,"28,933",2017년
14,M6596,제주,-,-,-,2017년
15,M6596,세종,-,-,-,2017년
2,M6596,계,209,308,"394,897",2018년
3,M6596,서울,141,225,"281,381",2018년
4,M6596,부산,4,10,"9,873",2018년
5,M6596,인천,-,-,-,2018년
6,M6596,대구,-,-,-,2018년
7,M6596,광주,-,-,-,2018년
8,M6596,대전,-,-,-,2018년
9,M6596,울산,-,-,-,2018년
10,M6596,경기,30,35,"46,234",2018년
11,M6596,강원,1,1,"1,051",2018년
12,M6596,충남,-,-,-,2018년
13,M6596,경남,35,38,"56,359",2018년
14,M6596,제주,-,-,-,2018년
15,M6596,세종,-,-,-,2018년
2,M6596,계,216,287,"407,900",2019년
3,M6596,서울,149,202,"278,220",2019년
4,M6596,부산,1,2,"1,616",2019년
5,M6596,인천,-,-,-,2019년
6,M6596,대구,2,2,"3,922",2019년
7,M6596,광주,-,-,-,2019년
8,M6596,대전,-,-,-,2019년
9,M6596,울산,-,-,-,2019년
10,M6596,경기,27,39,"49,601",2019년
11,M6596,강원,-,-,-,2019년
12,M6596,충남,-,-,-,2019년
13,M6596,경남,37,43,"74,542",2019년
14,M6596,제주,-,-,-,2019년
15,M6596,세종,-,-,-,2019년
2,M6596,계,201,274,"374,069",2020년
3,M6596,서울,121,165,"233,271",2020년
4,M6596,부산,2,2,"2,174",2020년
5,M6596,인천,1,2,"1,711",2020년
6,M6596,대구,4,4,"8,212",2020년
7,M6596,광주,-,-,-,2020년
8,M6596,대전,5,5,"10,121",2020년
9,M6596,울산,-,-,-,2020년
10,M6596,경기,27,54,"45,266",2020년
11,M6596,강원,-,-,-,2020년
12,M6596,충남,-,-,-,2020년
13,M6596,경남,41,42,"71,668",2020년
14,M6596,제주,-,-,-,2020년
15,M6596,세종,1,1,"1,645",2020년
2,M6596,계,181,263,"383,282",2021년
3,M6596,서울,121,178,"263,373",2021년
4,M6596,부산,2,3,"3,411",2021년
5,M6596,인천,1,2,"1,736",2021년
6,M6596,대구,2,2,"2,893",2021년
7,M6596,광주,-,-,-,2021년
8,M6596,대전,7,7,"16,778",2021년
9,M6596,울산,-,-,-,2021년
10,M6596,경기,20,38,"31,168",2021년
11,M6596,강원,-,-,-,2021년
12,M6596,충남,-,-,-,2021년
13,M6596,경남,26,31,"59,474",2021년
14,M6596,제주,-,-,-,2021년
15,M6596,세종,2,2,"4,450",2021년
2,M6602,계,"1,753","1,822","1,345,460",2010년
3,M6602,서울,603,628,"462,235",2010년
4,M6602,부산,139,144,"109,734",2010년
5,M6602,인천,45,48,"35,021",2010년
6,M6602,대구,99,102,"77,031",2010년
7,M6602,광주,69,74,"56,756",2010년
8,M6602,대전,121,128,"97,222",2010년
9,M6602,울산,19,18,"13,239",2010년
10,M6602,경기,374,384,"280,578",2010년
11,M6602,강원,54,54,"40,309",2010년
12,M6602,충북,17,18,"13,014",2010년
13,M6602,충남,28,30,"22,221",2010년
14,M6602,전북,61,63,"44,687",2010년
15,M6602,전남,-,-,-,2010년
16,M6602,경북,42,46,"31,742",2010년
17,M6602,경남,56,58,"42,763",2010년
18,M6602,제주,26,27,"18,910",2010년
19,M6602,세종,-,-,-,2010년
2,M6602,계,"1,850","1,944","1,677,416",2011년
3,M6602,서울,584,610,"526,189",2011년
4,M6602,부산,178,184,"161,757",2011년
5,M6602,인천,52,54,"47,090",2011년
6,M6602,대구,115,118,"105,426",2011년
7,M6602,광주,56,54,"49,347",2011년
8,M6602,대전,108,110,"96,005",2011년
9,M6602,울산,23,24,"20,170",2011년
10,M6602,경기,374,406,"344,081",2011년
11,M6602,강원,55,58,"49,664",2011년
12,M6602,충북,25,25,"22,180",2011년
13,M6602,충남,32,34,"29,904",2011년
14,M6602,전북,92,98,"83,370",2011년
15,M6602,전남,1,1,853,2011년
16,M6602,경북,61,65,"53,837",2011년
17,M6602,경남,79,88,"75,297",2011년
18,M6602,제주,15,15,"12,245",2011년
19,M6602,세종,-,-,-,2011년
2,M6602,계,"1,894","1,981","1,990,881",2012년
3,M6602,서울,513,526,"532,947",2012년
4,M6602,부산,179,182,"188,635",2012년
5,M6602,인천,69,73,"74,524",2012년
6,M6602,대구,106,110,"116,792",2012년
7,M6602,광주,95,98,"103,242",2012년
8,M6602,대전,138,148,"153,019",2012년
9,M6602,울산,26,25,"24,315",2012년
10,M6602,경기,344,374,"353,435",2012년
11,M6602,강원,53,53,"51,450",2012년
12,M6602,충북,56,56,"56,066",2012년
13,M6602,충남,37,38,"38,100",2012년
14,M6602,전북,98,97,"99,605",2012년
15,M6602,전남,-,-,-,2012년
16,M6602,경북,63,69,"69,508",2012년
17,M6602,경남,92,104,"104,221",2012년
18,M6602,제주,25,27,"25,020",2012년
19,M6602,세종,-,-,-,2012년
2,M6602,계,"2,117","2,204","2,268,599",2013년
3,M6602,서울,561,574,"599,399",2013년
4,M6602,부산,174,180,"187,959",2013년
5,M6602,인천,62,62,"65,244",2013년
6,M6602,대구,134,136,"144,027",2013년
7,M6602,광주,83,84,"90,653",2013년
8,M6602,대전,126,124,"128,948",2013년
9,M6602,울산,24,24,"23,711",2013년
10,M6602,경기,405,452,"431,976",2013년
11,M6602,강원,68,70,"72,621",2013년
12,M6602,충북,87,90,"95,081",2013년
13,M6602,충남,83,90,"94,401",2013년
14,M6602,전북,109,117,"123,682",2013년
15,M6602,전남,-,-,-,2013년
16,M6602,경북,73,72,"76,877",2013년
17,M6602,경남,108,109,"112,882",2013년
18,M6602,제주,20,21,"21,139",2013년
19,M6602,세종,-,-,-,2013년
2,M6602,계,"2,207","2,308","2,637,990",2014년
3,M6602,서울,501,520,"603,324",2014년
4,M6602,부산,217,218,"250,692",2014년
5,M6602,인천,52,52,"59,620",2014년
6,M6602,대구,121,124,"139,889",2014년
7,M6602,광주,78,80,"93,134",2014년
8,M6602,대전,161,170,"194,850",2014년
9,M6602,울산,15,15,"18,803",2014년
10,M6602,경기,421,463,"518,259",2014년
11,M6602,강원,80,85,"94,631",2014년
12,M6602,충북,53,54,"59,244",2014년
13,M6602,충남,106,111,"125,835",2014년
14,M6602,전북,154,161,"184,190",2014년
15,M6602,전남,10,10,"11,600",2014년
16,M6602,경북,103,109,"127,482",2014년
17,M6602,경남,95,96,"109,209",2014년
18,M6602,제주,40,40,"47,228",2014년
19,M6602,세종,-,-,-,2014년
2,M6602,계,"2,180","2,286","3,107,564",2015년
3,M6602,서울,578,606,"832,811",2015년
4,M6602,부산,221,226,"313,322",2015년
5,M6602,인천,38,40,"56,400",2015년
6,M6602,대구,115,115,"163,050",2015년
7,M6602,광주,49,50,"70,135",2015년
8,M6602,대전,113,117,"157,289",2015년
9,M6602,울산,18,18,"23,783",2015년
10,M6602,경기,475,516,"675,840",2015년
11,M6602,강원,82,82,"109,487",2015년
12,M6602,충북,57,57,"76,348",2015년
13,M6602,충남,103,119,"156,756",2015년
14,M6602,전북,128,133,"190,397",2015년
15,M6602,전남,14,14,"17,931",2015년
16,M6602,경북,86,89,"121,934",2015년
17,M6602,경남,80,81,"111,971",2015년
18,M6602,제주,23,22,"30,111",2015년
19,M6602,세종,-,-,-,2015년
2,M6602,계,"2,532","2,630","3,641,291",2016년
3,M6602,서울,591,614,"840,212",2016년
4,M6602,부산,224,231,"318,700",2016년
5,M6602,인천,60,61,"87,844",2016년
6,M6602,대구,126,128,"183,939",2016년
7,M6602,광주,75,75,"107,252",2016년
8,M6602,대전,139,142,"199,505",2016년
9,M6602,울산,36,36,"50,468",2016년
10,M6602,경기,527,560,"759,371",2016년
11,M6602,강원,89,90,"122,116",2016년
12,M6602,충북,79,82,"112,391",2016년
13,M6602,충남,172,187,"252,068",2016년
14,M6602,전북,144,149,"214,471",2016년
15,M6602,전남,46,48,"67,295",2016년
16,M6602,경북,71,72,"99,015",2016년
17,M6602,경남,120,122,"175,481",2016년
18,M6602,제주,33,33,"51,162",2016년
19,M6602,세종,-,-,-,2016년
2,M6602,계,"2,567","2,666","3,829,032",2017년
3,M6602,서울,578,608,"857,283",2017년
4,M6602,부산,220,224,"320,482",2017년
5,M6602,인천,95,99,"136,750",2017년
6,M6602,대구,106,107,"158,168",2017년
7,M6602,광주,108,111,"184,492",2017년
8,M6602,대전,142,143,"204,988",2017년
9,M6602,울산,32,34,"45,527",2017년
10,M6602,경기,540,571,"804,783",2017년
11,M6602,강원,80,82,"113,368",2017년
12,M6602,충북,98,99,"141,218",2017년
13,M6602,충남,137,147,"206,173",2017년
14,M6602,전북,154,158,"236,815",2017년
15,M6602,전남,37,39,"66,923",2017년
16,M6602,경북,113,116,"166,685",2017년
17,M6602,경남,104,104,"149,349",2017년
18,M6602,제주,24,25,"36,028",2017년
19,M6602,세종,-,-,-,2017년
2,M6602,계,"2,993","3,151","4,494,055",2018년
3,M6602,서울,695,743,"1,039,541",2018년
4,M6602,부산,232,236,"346,051",2018년
5,M6602,인천,108,119,"153,416",2018년
6,M6602,대구,163,163,"242,991",2018년
7,M6602,광주,126,129,"200,091",2018년
8,M6602,대전,114,114,"161,973",2018년
9,M6602,울산,46,47,"65,397",2018년
10,M6602,경기,622,664,"923,725",2018년
11,M6602,강원,94,96,"141,359",2018년
12,M6602,충북,97,100,"140,914",2018년
13,M6602,충남,144,170,"223,636",2018년
14,M6602,전북,170,174,"264,344",2018년
15,M6602,전남,21,21,"34,456",2018년
16,M6602,경북,161,170,"246,819",2018년
17,M6602,경남,179,183,"273,446",2018년
18,M6602,제주,23,23,"35,897",2018년
19,M6602,세종,-,-,-,2018년
2,M6602,계,"3,472","3,835","5,246,582",2019년
3,M6602,서울,808,930,"1,218,329",2019년
4,M6602,부산,262,269,"394,529",2019년
5,M6602,인천,146,157,"227,599",2019년
6,M6602,대구,175,198,"265,746",2019년
7,M6602,광주,130,132,"198,485",2019년
8,M6602,대전,160,157,"225,607",2019년
9,M6602,울산,55,69,"80,342",2019년
10,M6602,경기,719,821,"1,069,956",2019년
11,M6602,강원,107,109,"161,032",2019년
12,M6602,충북,126,133,"184,921",2019년
13,M6602,충남,151,205,"237,228",2019년
14,M6602,전북,157,161,"243,954",2019년
15,M6602,전남,25,25,"45,400",2019년
16,M6602,경북,181,187,"270,857",2019년
17,M6602,경남,232,241,"358,418",2019년
18,M6602,제주,41,41,"64,178",2019년
19,M6602,세종,-,-,-,2019년
2,M6602,계,"3,450","4,183","5,332,106",2020년
3,M6602,서울,785,912,"1,191,543",2020년
4,M6602,부산,281,301,"434,383",2020년
5,M6602,인천,153,184,"233,254",2020년
6,M6602,대구,135,152,"210,746",2020년
7,M6602,광주,134,142,"235,737",2020년
8,M6602,대전,152,189,"227,290",2020년
9,M6602,울산,50,68,"70,951",2020년
10,M6602,경기,776,"1,096","1,179,036",2020년
11,M6602,강원,93,113,"144,975",2020년
12,M6602,충북,141,151,"212,220",2020년
13,M6602,충남,116,163,"186,531",2020년
14,M6602,전북,153,161,"252,724",2020년
15,M6602,전남,38,38,"55,949",2020년
16,M6602,경북,185,201,"282,630",2020년
17,M6602,경남,214,264,"338,995",2020년
18,M6602,제주,41,43,"68,851",2020년
19,M6602,세종,4,4,"6,292",2020년
2,M6602,계,"3,652","4,576","5,709,728",2021년
3,M6602,서울,820,973,"1,267,625",2021년
4,M6602,부산,247,268,"373,634",2021년
5,M6602,인천,130,180,"194,500",2021년
6,M6602,대구,201,222,"307,443",2021년
7,M6602,광주,111,111,"196,419",2021년
8,M6602,대전,123,147,"188,106",2021년
9,M6602,울산,56,70,"87,921",2021년
10,M6602,경기,832,"1,266","1,290,831",2021년
11,M6602,강원,155,179,"246,651",2021년
12,M6602,충북,119,153,"187,832",2021년
13,M6602,충남,119,183,"184,544",2021년
14,M6602,전북,172,182,"275,820",2021년
15,M6602,전남,59,66,"99,877",2021년
16,M6602,경북,242,265,"391,221",2021년
17,M6602,경남,205,250,"320,303",2021년
18,M6602,제주,39,40,"61,347",2021년
19,M6602,세종,23,24,"35,653",2021년
2,M6603,계,66,62,"42,159",2010년
3,M6603,서울,38,34,"23,770",2010년
4,M6603,부산,5,5,"2,974",2010년
5,M6603,인천,-,-,-,2010년
6,M6603,대구,1,1,707,2010년
7,M6603,광주,5,4,"2,721",2010년
8,M6603,대전,1,1,707,2010년
9,M6603,울산,-,-,-,2010년
10,M6603,경기,10,10,"7,259",2010년
11,M6603,강원,2,2,"1,360",2010년
12,M6603,충북,-,-,-,2010년
13,M6603,충남,1,1,567,2010년
14,M6603,전북,2,2,"1,415",2010년
15,M6603,전남,-,-,-,2010년
16,M6603,경북,-,-,-,2010년
17,M6603,경남,1,1,680,2010년
18,M6603,제주,-,-,-,2010년
19,M6603,세종,-,-,-,2010년
2,M6603,계,50,48,"39,523",2011년
3,M6603,서울,23,22,"18,462",2011년
4,M6603,부산,2,2,"2,050",2011년
5,M6603,인천,-,-,-,2011년
6,M6603,대구,-,-,-,2011년
7,M6603,광주,7,7,"4,458",2011년
8,M6603,대전,-,-,-,2011년
9,M6603,울산,-,-,-,2011년
10,M6603,경기,9,9,"7,062",2011년
11,M6603,강원,2,2,"1,614",2011년
12,M6603,충북,-,-,-,2011년
13,M6603,충남,-,-,-,2011년
14,M6603,전북,7,7,"5,876",2011년
15,M6603,전남,-,-,-,2011년
16,M6603,경북,-,-,-,2011년
17,M6603,경남,-,-,-,2011년
18,M6603,제주,-,-,-,2011년
19,M6603,세종,-,-,-,2011년
2,M6603,계,73,72,"68,467",2012년
3,M6603,서울,36,35,"34,063",2012년
4,M6603,부산,4,4,"3,733",2012년
5,M6603,인천,1,1,950,2012년
6,M6603,대구,1,1,988,2012년
7,M6603,광주,6,5,"4,753",2012년
8,M6603,대전,1,1,950,2012년
9,M6603,울산,-,-,-,2012년
10,M6603,경기,9,9,"7,712",2012년
11,M6603,강원,5,5,"4,606",2012년
12,M6603,충북,-,-,-,2012년
13,M6603,충남,1,1,950,2012년
14,M6603,전북,6,7,"6,914",2012년
15,M6603,전남,-,-,-,2012년
16,M6603,경북,2,2,"1,900",2012년
17,M6603,경남,1,1,950,2012년
18,M6603,제주,-,-,-,2012년
19,M6603,세종,-,-,-,2012년
2,M6603,계,49,48,"47,002",2013년
3,M6603,서울,14,14,"14,031",2013년
4,M6603,부산,4,4,"4,002",2013년
5,M6603,인천,1,1,971,2013년
6,M6603,대구,2,2,"1,768",2013년
7,M6603,광주,6,5,"5,051",2013년
8,M6603,대전,-,-,-,2013년
9,M6603,울산,-,-,-,2013년
10,M6603,경기,9,9,"7,932",2013년
11,M6603,강원,2,2,"1,446",2013년
12,M6603,충북,-,-,-,2013년
13,M6603,충남,-,-,-,2013년
14,M6603,전북,10,11,"11,326",2013년
15,M6603,전남,-,-,-,2013년
16,M6603,경북,-,-,-,2013년
17,M6603,경남,1,0,475,2013년
18,M6603,제주,-,-,-,2013년
19,M6603,세종,-,-,-,2013년
2,M6603,계,37,36,"40,215",2014년
3,M6603,서울,13,13,"14,672",2014년
4,M6603,부산,1,1,990,2014년
5,M6603,인천,-,-,-,2014년
6,M6603,대구,-,-,-,2014년
7,M6603,광주,4,4,"4,895",2014년
8,M6603,대전,-,-,-,2014년
9,M6603,울산,1,1,"1,239",2014년
10,M6603,경기,10,10,"10,329",2014년
11,M6603,강원,-,-,-,2014년
12,M6603,충북,-,-,-,2014년
13,M6603,충남,-,-,-,2014년
14,M6603,전북,5,4,"5,375",2014년
15,M6603,전남,1,1,"1,239",2014년
16,M6603,경북,-,-,-,2014년
17,M6603,경남,2,2,"1,476",2014년
18,M6603,제주,-,-,-,2014년
19,M6603,세종,-,-,-,2014년
2,M6603,계,52,55,"67,308",2015년
3,M6603,서울,25,26,"35,557",2015년
4,M6603,부산,4,4,"5,144",2015년
5,M6603,인천,-,-,-,2015년
6,M6603,대구,1,0,644,2015년
7,M6603,광주,5,4,"4,556",2015년
8,M6603,대전,-,-,-,2015년
9,M6603,울산,-,-,-,2015년
10,M6603,경기,8,12,"9,686",2015년
11,M6603,강원,2,2,"2,572",2015년
12,M6603,충북,-,-,-,2015년
13,M6603,충남,1,1,"1,261",2015년
14,M6603,전북,6,6,"7,888",2015년
15,M6603,전남,-,-,-,2015년
16,M6603,경북,-,-,-,2015년
17,M6603,경남,-,-,-,2015년
18,M6603,제주,-,-,-,2015년
19,M6603,세종,-,-,-,2015년
2,M6603,계,55,54,"69,695",2016년
3,M6603,서울,21,21,"28,138",2016년
4,M6603,부산,6,5,"6,067",2016년
5,M6603,인천,1,1,"1,330",2016년
6,M6603,대구,4,4,"5,985",2016년
7,M6603,광주,7,6,"8,635",2016년
8,M6603,대전,1,1,"1,330",2016년
9,M6603,울산,-,-,-,2016년
10,M6603,경기,11,12,"13,044",2016년
11,M6603,강원,2,2,"2,558",2016년
12,M6603,충북,-,-,-,2016년
13,M6603,충남,-,-,-,2016년
14,M6603,전북,-,-,-,2016년
15,M6603,전남,-,-,-,2016년
16,M6603,경북,-,-,-,2016년
17,M6603,경남,1,1,"1,330",2016년
18,M6603,제주,1,1,"1,279",2016년
19,M6603,세종,-,-,-,2016년
2,M6603,계,49,46,"62,800",2017년
3,M6603,서울,16,16,"20,818",2017년
4,M6603,부산,4,4,"4,907",2017년
5,M6603,인천,3,3,"3,959",2017년
6,M6603,대구,3,3,"4,011",2017년
7,M6603,광주,5,4,"6,019",2017년
8,M6603,대전,-,-,-,2017년
9,M6603,울산,1,1,"1,301",2017년
10,M6603,경기,11,10,"13,244",2017년
11,M6603,강원,-,-,-,2017년
12,M6603,충북,1,1,"1,302",2017년
13,M6603,충남,-,-,-,2017년
14,M6603,전북,3,3,"4,687",2017년
15,M6603,전남,-,-,-,2017년
16,M6603,경북,-,-,-,2017년
17,M6603,경남,2,2,"2,553",2017년
18,M6603,제주,-,-,-,2017년
19,M6603,세종,-,-,-,2017년
2,M6603,계,55,53,"70,353",2018년
3,M6603,서울,23,23,"31,598",2018년
4,M6603,부산,4,4,"4,999",2018년
5,M6603,인천,2,2,"2,422",2018년
6,M6603,대구,5,6,"6,936",2018년
7,M6603,광주,4,4,"5,342",2018년
8,M6603,대전,1,1,"1,259",2018년
9,M6603,울산,2,1,"1,695",2018년
10,M6603,경기,7,7,"9,029",2018년
11,M6603,강원,-,-,-,2018년
12,M6603,충북,-,-,-,2018년
13,M6603,충남,-,-,-,2018년
14,M6603,전북,5,4,"5,256",2018년
15,M6603,전남,-,-,-,2018년
16,M6603,경북,1,1,"1,211",2018년
17,M6603,경남,1,0,606,2018년
18,M6603,제주,-,-,-,2018년
19,M6603,세종,-,-,-,2018년
2,M6603,계,54,52,"63,006",2019년
3,M6603,서울,20,19,"22,792",2019년
4,M6603,부산,1,1,865,2019년
5,M6603,인천,6,6,"6,831",2019년
6,M6603,대구,4,4,"5,598",2019년
7,M6603,광주,3,3,"3,684",2019년
8,M6603,대전,5,5,"6,156",2019년
9,M6603,울산,-,-,-,2019년
10,M6603,경기,8,7,"7,204",2019년
11,M6603,강원,-,-,-,2019년
12,M6603,충북,-,-,-,2019년
13,M6603,충남,-,-,-,2019년
14,M6603,전북,5,5,"7,452",2019년
15,M6603,전남,-,-,-,2019년
16,M6603,경북,-,-,-,2019년
17,M6603,경남,2,2,"2,425",2019년
18,M6603,제주,-,-,-,2019년
19,M6603,세종,-,-,-,2019년
2,M6603,계,49,43,"51,487",2020년
3,M6603,서울,19,16,"20,044",2020년
4,M6603,부산,4,4,"4,803",2020년
5,M6603,인천,3,3,"3,474",2020년
6,M6603,대구,6,6,"6,625",2020년
7,M6603,광주,1,1,"1,204",2020년
8,M6603,대전,1,1,"1,158",2020년
9,M6603,울산,-,-,-,2020년
10,M6603,경기,8,6,"6,418",2020년
11,M6603,강원,1,1,"1,158",2020년
12,M6603,충북,1,0,594,2020년
13,M6603,충남,-,-,-,2020년
14,M6603,전북,4,4,"5,405",2020년
15,M6603,전남,-,-,-,2020년
16,M6603,경북,-,-,-,2020년
17,M6603,경남,1,0,602,2020년
18,M6603,제주,-,-,-,2020년
19,M6603,세종,-,-,-,2020년
2,M6603,계,47,47,"51,553",2021년
3,M6603,서울,17,13,"16,300",2021년
4,M6603,부산,3,2,"2,601",2021년
5,M6603,인천,2,2,"2,426",2021년
6,M6603,대구,6,5,"5,717",2021년
7,M6603,광주,-,-,-,2021년
8,M6603,대전,2,1,"1,483",2021년
9,M6603,울산,-,-,-,2021년
10,M6603,경기,9,14,"12,475",2021년
11,M6603,강원,3,4,"3,877",2021년
12,M6603,충북,-,-,-,2021년
13,M6603,충남,2,2,"2,444",2021년
14,M6603,전북,1,1,"1,222",2021년
15,M6603,전남,-,-,-,2021년
16,M6603,경북,-,-,-,2021년
17,M6603,경남,1,2,"1,833",2021년
18,M6603,제주,-,-,-,2021년
19,M6603,세종,1,1,"1,175",2021년
2,M6604,계,23,24,"14,278",2010년
3,M6604,서울,20,20,"12,369",2010년
4,M6604,인천,-,-,-,2010년
5,M6604,대구,-,-,-,2010년
6,M6604,광주,-,-,-,2010년
7,M6604,대전,-,-,-,2010년
8,M6604,경기,1,1,590,2010년
9,M6604,강원,-,-,-,2010년
10,M6604,경북,1,2,728,2010년
11,M6604,경남,-,-,-,2010년
12,M6604,제주,1,1,590,2010년
2,M6604,계,34,34,"22,954",2011년
3,M6604,서울,24,24,"16,171",2011년
4,M6604,인천,-,-,-,2011년
5,M6604,대구,-,-,-,2011년
6,M6604,광주,-,-,-,2011년
7,M6604,대전,-,-,-,2011년
8,M6604,경기,10,10,"6,782",2011년
9,M6604,강원,-,-,-,2011년
10,M6604,경북,-,-,-,2011년
11,M6604,경남,-,-,-,2011년
12,M6604,제주,-,-,-,2011년
2,M6604,계,32,32,"25,331",2012년
3,M6604,서울,19,18,"14,520",2012년
4,M6604,인천,-,-,-,2012년
5,M6604,대구,-,-,-,2012년
6,M6604,광주,-,-,-,2012년
7,M6604,대전,1,1,830,2012년
8,M6604,경기,10,10,"8,384",2012년
9,M6604,강원,-,-,-,2012년
10,M6604,경북,-,-,-,2012년
11,M6604,경남,2,2,"1,597",2012년
12,M6604,제주,-,-,-,2012년
2,M6604,계,42,42,"34,449",2013년
3,M6604,서울,19,18,"15,258",2013년
4,M6604,인천,-,-,-,2013년
5,M6604,대구,-,-,-,2013년
6,M6604,광주,-,-,-,2013년
7,M6604,대전,-,-,-,2013년
8,M6604,경기,20,20,"16,740",2013년
9,M6604,강원,-,-,-,2013년
10,M6604,경북,-,-,-,2013년
11,M6604,경남,3,3,"2,450",2013년
12,M6604,제주,-,-,-,2013년
2,M6604,계,54,54,"51,108",2014년
3,M6604,서울,40,39,"37,311",2014년
4,M6604,인천,-,-,-,2014년
5,M6604,대구,-,-,-,2014년
6,M6604,광주,-,-,-,2014년
7,M6604,대전,-,-,-,2014년
8,M6604,경기,12,13,"11,611",2014년
9,M6604,강원,1,1,832,2014년
10,M6604,경북,-,-,-,2014년
11,M6604,경남,1,1,"1,354",2014년
12,M6604,제주,-,-,-,2014년
2,M6604,계,53,54,"69,321",2015년
3,M6604,서울,33,33,"44,384",2015년
4,M6604,인천,-,-,-,2015년
5,M6604,대구,-,-,-,2015년
6,M6604,광주,1,1,"1,102",2015년
7,M6604,대전,-,-,-,2015년
8,M6604,경기,17,18,"20,968",2015년
9,M6604,강원,-,-,-,2015년
10,M6604,경북,-,-,-,2015년
11,M6604,경남,2,2,"2,866",2015년
12,M6604,제주,-,-,-,2015년
2,M6604,계,42,43,"52,635",2016년
3,M6604,서울,25,26,"31,381",2016년
4,M6604,인천,-,-,-,2016년
5,M6604,대구,-,-,-,2016년
6,M6604,광주,1,1,"1,118",2016년
7,M6604,대전,-,-,-,2016년
8,M6604,경기,13,14,"16,111",2016년
9,M6604,강원,-,-,-,2016년
10,M6604,경북,-,-,-,2016년
11,M6604,경남,3,3,"4,025",2016년
12,M6604,제주,-,-,-,2016년
2,M6604,계,54,59,"79,395",2017년
3,M6604,서울,30,34,"46,402",2017년
4,M6604,인천,-,-,-,2017년
5,M6604,대구,-,-,-,2017년
